event_id,timestamp,user,action,cpu,memory,response_time,status_code
1512,2026-08-25 18:33:20.310,Evan,Purchase,66.79,27.89,435,404
1513,2026-08-25 18:33:11.275,Hannah,Search,84.28,47.84,58,404
1514,2026-08-25 18:33:08.284,Hannah,Logout,87.7,69.03,90,404
1515,2026-08-25 18:33:15.894,Charlie,Search,70.83,77.0,346,200
1516,2026-08-25 18:32:35.002,Bob,Download,33.22,63.87,126,200
1517,2026-08-25 18:32:45.634,Fiona,Logout,38.22,85.85,365,200
1518,2026-08-25 18:33:14.496,Alice,Download,73.06,37.79,374,200
1519,2026-08-25 18:32:42.636,Hannah,Login,64.74,35.89,316,304
1520,2026-08-25 18:32:48.734,Bob,Upload,30.73,32.06,201,200
1521,2026-08-25 18:33:28.302,Charlie,Purchase,33.39,27.81,72,200
1522,2026-08-25 18:32:36.602,Alice,Login,60.03,64.2,393,200
1523,2026-08-25 18:33:20.783,Evan,Upload,32.09,37.81,414,200
1524,2026-08-25 18:33:25.398,Diana,View,56.5,46.47,287,404
1525,2026-08-25 18:32:33.594,Hannah,Search,48.76,52.38,434,400
1526,2026-08-25 18:32:33.606,Bob,Login,39.58,60.28,154,500
1527,2026-08-25 18:33:31.644,Alice,Search,65.04,72.3,254,200
1528,2026-08-25 18:33:17.942,Diana,View,89.61,64.89,378,200
1529,2026-08-25 18:33:16.454,Diana,Purchase,87.06,57.51,41,200
1530,2026-08-25 18:33:19.554,Ian,Download,59.02,29.78,222,200
1531,2026-08-25 18:32:48.976,Ian,Upload,66.97,64.0,149,200
1532,2026-08-25 18:33:07.382,George,Upload,78.81,86.5,365,201
1533,2026-08-25 18:32:50.553,Ian,Logout,72.59,74.83,46,500
1534,2026-08-25 18:33:19.722,Evan,View,76.88,36.9,174,200
1535,2026-08-25 18:33:10.554,Ian,Purchase,17.85,70.89,331,200
1536,2026-08-25 18:33:16.734,Hannah,Logout,42.4,62.06,302,200
1537,2026-08-25 18:33:27.533,Charlie,Login,88.94,46.8,430,404
1538,2026-08-25 18:33:12.200,George,Upload,52.69,58.82,380,304
1539,2026-08-25 18:32:58.386,Fiona,Logout,41.35,75.94,140,404
1540,2026-08-25 18:32:43.014,Diana,Search,56.43,48.93,12,201
1541,2026-08-25 18:32:59.983,Evan,Purchase,7.26,26.29,381,200
1542,2026-08-25 18:33:32.394,Evan,Login,15.31,36.22,111,200
1543,2026-08-25 18:32:39.982,Charlie,Logout,92.77,82.09,432,500
1544,2026-08-25 18:33:27.862,Ian,Login,35.28,70.88,134,304
1545,2026-08-25 18:32:36.924,Alice,Logout,78.64,72.29,313,500
1546,2026-08-25 18:32:49.306,Julia,View,17.81,83.66,446,404
1547,2026-08-25 18:33:32.644,Charlie,Purchase,65.25,82.08,135,404
1548,2026-08-25 18:33:09.474,Diana,Upload,24.54,62.95,255,200
1549,2026-08-25 18:33:04.862,Ian,Upload,33.42,51.07,348,201
1550,2026-08-25 18:33:12.644,Evan,Upload,74.93,56.93,260,200
1551,2026-08-25 18:33:14.232,Ian,Search,18.52,50.79,12,200
1552,2026-08-25 18:32:32.366,Ian,View,22.59,48.39,256,400
1553,2026-08-25 18:33:06.543,Ian,View,14.56,49.12,285,304
1554,2026-08-25 18:33:15.900,Bob,Upload,5.51,69.04,209,200
1555,2026-08-25 18:33:29.934,Fiona,Login,42.45,37.64,62,400
1556,2026-08-25 18:33:31.538,Fiona,Purchase,76.09,73.28,60,400
1557,2026-08-25 18:32:52.662,Bob,Purchase,30.51,79.95,303,400
1558,2026-08-25 18:33:28.520,Evan,Purchase,60.79,41.64,240,200
1559,2026-08-25 18:32:46.474,Julia,Logout,41.0,47.31,406,201
1560,2026-08-25 18:32:52.734,Alice,Search,88.72,42.28,411,200
1561,2026-08-25 18:33:25.539,Fiona,Login,12.97,76.01,152,500
1562,2026-08-25 18:33:09.964,Ian,Upload,27.96,29.9,369,200
1563,2026-08-25 18:33:00.621,Charlie,Login,20.29,75.18,172,200
1564,2026-08-25 18:32:48.138,Evan,View,30.86,45.21,410,500
1565,2026-08-25 18:32:34.074,Julia,Search,54.34,84.29,117,404
1566,2026-08-25 18:33:33.594,Charlie,Purchase,90.69,88.9,432,200
1567,2026-08-25 18:32:32.531,Bob,Logout,25.32,30.32,243,200
1568,2026-08-25 18:32:59.198,Fiona,Upload,23.56,24.87,42,200
1569,2026-08-25 18:33:18.054,Evan,Upload,30.92,65.3,446,200
1570,2026-08-25 18:32:30.994,Alice,Upload,51.91,49.21,94,404
1571,2026-08-25 18:33:18.134,Hannah,View,48.88,37.77,407,200
1572,2026-08-25 18:33:07.170,Fiona,Search,89.6,75.75,325,200
1573,2026-08-25 18:33:10.349,Julia,Purchase,39.5,28.66,162,304
1574,2026-08-25 18:33:04.088,Alice,Purchase,53.83,72.82,436,200
1575,2026-08-25 18:32:48.369,Ian,Purchase,73.85,44.62,412,200
1576,2026-08-25 18:33:29.366,Evan,Search,64.3,80.7,44,200
1577,2026-08-25 18:33:13.643,Charlie,Login,80.12,49.35,272,500
1578,2026-08-25 18:33:07.368,Alice,Download,57.92,24.18,235,201
1579,2026-08-25 18:33:18.454,Fiona,Download,87.62,54.12,81,200
1580,2026-08-25 18:33:13.754,Alice,Purchase,23.38,32.0,251,200
1581,2026-08-25 18:32:42.171,Fiona,View,25.95,51.41,101,500
1582,2026-08-25 18:32:54.844,Fiona,Login,59.18,85.34,428,201
1583,2026-08-25 18:33:34.444,George,Search,15.55,57.95,353,500
1584,2026-08-25 18:32:46.974,Diana,Upload,55.16,75.19,338,200
1585,2026-08-25 18:33:17.109,Hannah,Logout,75.32,61.08,382,500
1586,2026-08-25 18:33:04.460,Bob,Purchase,38.31,81.39,12,200
1587,2026-08-25 18:33:28.296,Bob,Upload,6.3,54.86,42,200
1588,2026-08-25 18:32:31.174,Hannah,Purchase,12.47,66.18,106,200
1589,2026-08-25 18:32:48.663,George,Search,14.09,36.3,222,404
1590,2026-08-25 18:33:25.254,Bob,View,66.76,61.75,19,400
1591,2026-08-25 18:32:35.977,George,Upload,79.02,75.81,100,201
1592,2026-08-25 18:33:33.302,Bob,Search,72.74,60.96,83,400
1593,2026-08-25 18:32:42.375,Fiona,View,36.98,35.52,104,200
1594,2026-08-25 18:33:17.460,Bob,Login,20.26,84.21,360,200
1595,2026-08-25 18:32:42.409,Evan,Download,25.36,32.35,199,200
1596,2026-08-25 18:33:07.962,Diana,Upload,31.11,22.25,434,200
1597,2026-08-25 18:32:53.622,Alice,Search,30.99,33.03,113,200
1598,2026-08-25 18:33:31.998,Evan,View,7.75,49.28,338,304
1599,2026-08-25 18:33:08.061,Julia,View,31.36,42.63,129,400
1600,2026-08-25 18:33:06.494,Julia,Download,64.43,60.32,111,200
1601,2026-08-25 18:33:25.738,Evan,Purchase,10.81,55.54,197,200
1602,2026-08-25 18:32:44.130,Ian,Logout,5.6,22.25,92,200
1603,2026-08-25 18:32:37.736,Diana,Login,7.88,69.63,271,200
1604,2026-08-25 18:32:44.166,Charlie,Search,53.02,75.6,214,201
1605,2026-08-25 18:32:39.369,Charlie,Login,9.73,28.7,207,200
1606,2026-08-25 18:32:40.990,Alice,Login,39.73,77.69,41,200
1607,2026-08-25 18:33:11.539,George,View,24.34,74.39,256,200
1608,2026-08-25 18:33:00.318,Bob,Search,44.12,76.21,260,200
1609,2026-08-25 18:32:49.083,Julia,Login,58.15,51.51,280,304
1610,2026-08-25 18:33:03.594,Bob,Purchase,55.34,88.83,407,200
1611,2026-08-25 18:33:29.400,George,Upload,5.44,23.14,161,200
1612,2026-08-25 18:32:45.922,Charlie,Purchase,10.39,74.71,278,200
1613,2026-08-25 18:33:35.944,Evan,Purchase,35.87,50.19,334,304
1614,2026-08-25 18:32:49.188,Julia,View,37.22,56.44,200,201
1615,2026-08-25 18:32:49.209,Evan,Search,48.74,41.03,393,404
1616,2026-08-25 18:32:37.918,Charlie,Purchase,43.04,35.56,255,200
1617,2026-08-25 18:33:26.442,Fiona,Search,41.53,75.01,161,201
1618,2026-08-25 18:32:47.654,Alice,View,15.83,48.0,356,500
1619,2026-08-25 18:33:11.959,Julia,Download,11.53,39.12,128,400
1620,2026-08-25 18:33:34.674,Charlie,Purchase,9.91,86.95,296,304
1621,2026-08-25 18:33:15.271,Bob,Purchase,72.54,27.3,322,201
1622,2026-08-25 18:32:49.356,Alice,Upload,7.92,57.63,247,200
1623,2026-08-25 18:32:31.524,Fiona,Upload,46.54,64.2,438,200
1624,2026-08-25 18:33:10.510,George,Download,75.89,78.33,240,200
1625,2026-08-25 18:32:51.044,Julia,Purchase,42.92,73.88,242,400
1626,2026-08-25 18:32:38.058,Charlie,Purchase,8.57,51.84,155,500
1627,2026-08-25 18:32:59.223,Charlie,Logout,9.97,41.82,102,201
1628,2026-08-25 18:32:54.366,Fiona,Logout,48.98,83.37,259,200
1629,2026-08-25 18:32:39.729,George,Upload,89.38,36.74,401,200
1630,2026-08-25 18:33:13.974,Ian,Logout,62.61,34.52,82,304
1631,2026-08-25 18:33:28.689,Bob,Search,73.81,34.36,425,200
1632,2026-08-25 18:32:59.358,Diana,Login,22.12,46.48,432,200
1633,2026-08-25 18:32:36.523,Fiona,View,89.35,30.87,74,201
1634,2026-08-25 18:33:36.994,Bob,Logout,80.27,88.05,254,200
1635,2026-08-25 18:32:47.994,Bob,Download,61.9,57.85,224,400
1636,2026-08-25 18:33:24.006,Charlie,Login,85.87,45.0,139,201
1637,2026-08-25 18:33:06.041,Diana,Logout,40.0,74.16,440,200
1638,2026-08-25 18:32:39.864,Julia,Purchase,74.55,38.29,314,201
1639,2026-08-25 18:32:36.601,Ian,Upload,50.43,51.02,117,200
1640,2026-08-25 18:33:25.814,Diana,Download,66.81,29.04,207,200
1641,2026-08-25 18:33:32.421,Bob,View,74.38,46.56,410,201
1642,2026-08-25 18:32:51.418,Bob,Purchase,44.9,65.35,378,201
1643,2026-08-25 18:32:58.012,Julia,Download,89.13,51.51,19,200
1644,2026-08-25 18:32:38.310,Hannah,Purchase,16.75,74.7,288,404
1645,2026-08-25 18:32:43.259,Diana,View,30.04,33.33,236,200
1646,2026-08-25 18:33:37.594,George,Upload,21.47,84.13,80,404
1647,2026-08-25 18:33:19.527,Alice,Download,17.35,25.34,72,404
1648,2026-08-25 18:32:41.662,Julia,Download,43.42,39.6,345,404
1649,2026-08-25 18:33:13.009,Evan,Search,6.44,70.23,89,200
1650,2026-08-25 18:33:24.594,George,Download,58.48,24.1,260,500
1651,2026-08-25 18:32:31.804,Diana,Purchase,15.67,22.15,174,304
1652,2026-08-25 18:32:40.074,Hannah,Login,80.84,57.05,165,200
1653,2026-08-25 18:33:01.578,Alice,Logout,24.55,45.22,310,200
1654,2026-08-25 18:33:13.184,Evan,Search,57.47,39.39,54,200
1655,2026-08-25 18:33:11.564,George,Upload,74.67,36.71,15,404
1656,2026-08-25 18:32:45.102,Bob,Login,7.41,72.66,169,200
1657,2026-08-25 18:33:29.859,Diana,Download,29.1,89.38,356,500
1658,2026-08-25 18:32:43.480,Hannah,Logout,38.24,64.13,392,304
1659,2026-08-25 18:32:51.792,Hannah,Upload,38.53,45.17,263,404
1660,2026-08-25 18:32:48.494,Charlie,Purchase,64.19,28.09,229,200
1661,2026-08-25 18:32:38.548,Ian,Download,13.5,66.28,352,400
1662,2026-08-25 18:33:06.816,Hannah,Download,44.8,87.75,262,304
1663,2026-08-25 18:32:48.554,Bob,Login,89.62,81.79,405,304
1664,2026-08-25 18:32:36.926,Evan,Logout,39.82,31.37,442,404
1665,2026-08-25 18:33:00.249,Diana,Login,74.63,70.17,134,200
1666,2026-08-25 18:32:38.618,George,Download,23.45,21.47,382,404
1667,2026-08-25 18:33:13.639,Fiona,Purchase,78.0,24.53,252,304
1668,2026-08-25 18:32:43.650,Evan,Search,19.3,62.84,254,200
1669,2026-08-25 18:32:50.343,Ian,Purchase,48.12,38.17,377,304
1670,2026-08-25 18:33:03.724,Charlie,Purchase,5.4,25.19,98,200
1671,2026-08-25 18:32:43.701,Diana,View,44.92,82.47,123,200
1672,2026-08-25 18:32:33.686,Julia,Upload,72.0,52.88,130,404
1673,2026-08-25 18:32:42.062,Alice,Search,83.78,67.94,73,400
1674,2026-08-25 18:32:37.056,Bob,Purchase,29.05,59.61,282,200
1675,2026-08-25 18:33:39.044,Fiona,Purchase,38.86,38.56,214,200
1676,2026-08-25 18:33:32.390,George,Download,58.72,43.17,115,201
1677,2026-08-25 18:32:50.511,George,Purchase,55.34,80.67,431,200
1678,2026-08-25 18:32:53.888,Charlie,Download,79.56,33.83,135,200
1679,2026-08-25 18:33:12.380,Fiona,View,46.93,85.41,167,200
1680,2026-08-25 18:33:39.294,Julia,Logout,42.24,36.28,157,200
1681,2026-08-25 18:33:15.810,Ian,Purchase,91.49,41.95,300,200
1682,2026-08-25 18:33:32.666,Alice,Logout,51.47,22.26,105,200
1683,2026-08-25 18:32:32.124,Charlie,Upload,65.31,66.32,107,304
1684,2026-08-25 18:32:37.186,George,Download,18.97,83.77,327,201
1685,2026-08-25 18:32:48.994,Charlie,Login,83.7,27.44,115,400
1686,2026-08-25 18:32:52.386,Evan,Search,27.02,41.05,72,400
1687,2026-08-25 18:33:09.278,Diana,Login,14.62,35.18,125,200
1688,2026-08-25 18:32:59.182,Ian,View,6.8,71.57,53,200
1689,2026-08-25 18:32:32.184,Bob,Upload,89.44,27.54,37,200
1690,2026-08-25 18:33:21.204,Julia,View,11.53,66.53,46,200
1691,2026-08-25 18:32:33.895,Hannah,Download,7.35,55.42,266,201
1692,2026-08-25 18:33:00.978,Fiona,Purchase,64.24,84.92,242,200
1693,2026-08-25 18:32:50.847,Ian,Purchase,32.89,88.76,247,404
1694,2026-08-25 18:32:39.010,Julia,Search,8.45,61.96,431,201
1695,2026-08-25 18:33:36.654,Bob,View,7.49,67.5,216,400
1696,2026-08-25 18:32:49.214,Julia,Download,5.04,81.69,240,400
1697,2026-08-25 18:32:42.446,Julia,Purchase,22.4,64.42,276,200
1698,2026-08-25 18:33:18.120,Charlie,Upload,94.16,47.93,399,400
1699,2026-08-25 18:32:32.284,Hannah,Purchase,31.37,84.28,160,200
1700,2026-08-25 18:32:47.594,Diana,Login,82.4,63.32,377,404
1701,2026-08-25 18:32:45.912,Evan,Upload,70.78,51.16,183,304
1702,2026-08-25 18:32:35.718,Ian,Purchase,43.13,27.65,323,201
1703,2026-08-25 18:33:18.305,Hannah,Login,53.71,37.43,264,200
1704,2026-08-25 18:33:28.566,George,Logout,73.89,82.61,286,201
1705,2026-08-25 18:32:47.689,Julia,Purchase,6.06,35.63,450,200
1706,2026-08-25 18:33:28.652,Evan,Purchase,6.66,59.98,263,201
1707,2026-08-25 18:33:04.797,Fiona,Purchase,13.97,32.05,352,400
1708,2026-08-25 18:33:20.198,George,Upload,15.71,27.86,281,304
1709,2026-08-25 18:32:40.929,Alice,Search,79.57,50.35,123,200
1710,2026-08-25 18:32:37.524,Charlie,Logout,18.83,43.28,433,200
1711,2026-08-25 18:32:46.092,Fiona,Download,88.67,39.94,363,200
1712,2026-08-25 18:32:59.806,Evan,Upload,5.32,64.24,15,200
1713,2026-08-25 18:33:37.518,Alice,Upload,18.99,48.39,187,200
1714,2026-08-25 18:33:35.852,Evan,Logout,74.4,28.82,417,200
1715,2026-08-25 18:33:29.039,Julia,Logout,70.66,58.45,228,200
1716,2026-08-25 18:32:59.910,Fiona,View,22.02,47.96,327,200
1717,2026-08-25 18:33:23.974,Julia,Logout,54.63,53.71,342,304
1718,2026-08-25 18:32:41.064,Bob,View,16.86,31.91,446,304
1719,2026-08-25 18:33:18.897,Alice,Search,9.91,44.64,241,200
1720,2026-08-25 18:33:00.014,Ian,Logout,22.75,27.09,107,404
1721,2026-08-25 18:33:01.761,Fiona,Logout,61.76,43.5,42,500
1722,2026-08-25 18:33:24.174,Ian,Logout,24.5,65.11,418,400
1723,2026-08-25 18:33:19.045,Hannah,Purchase,34.78,22.02,277,304
1724,2026-08-25 18:33:17.358,Julia,Logout,52.49,42.26,355,400
1725,2026-08-25 18:32:49.794,Hannah,Purchase,13.87,70.47,196,500
1726,2026-08-25 18:33:03.622,Julia,View,59.32,24.16,99,200
1727,2026-08-25 18:33:19.193,Julia,Search,92.96,50.74,95,404
1728,2026-08-25 18:33:15.774,Fiona,Search,11.18,26.06,431,200
1729,2026-08-25 18:32:41.229,George,Purchase,57.53,39.33,404,200
1730,2026-08-25 18:32:32.594,Hannah,Logout,11.76,44.21,213,500
1731,2026-08-25 18:32:49.914,Charlie,Purchase,42.45,28.36,370,304
1732,2026-08-25 18:33:28.038,Fiona,Upload,56.1,64.78,77,400
1733,2026-08-25 18:33:12.483,Charlie,Search,27.53,80.75,280,200
1734,2026-08-25 18:32:55.176,Julia,View,62.19,87.84,431,200
1735,2026-08-25 18:33:19.489,Diana,Upload,16.02,50.17,164,200
1736,2026-08-25 18:32:44.806,Julia,Purchase,16.15,75.5,172,500
1737,2026-08-25 18:33:28.248,Alice,Search,73.42,70.26,306,200
1738,2026-08-25 18:33:42.194,Alice,Login,41.96,35.07,192,200
1739,2026-08-25 18:32:55.291,Diana,Search,89.51,84.18,116,500
1740,2026-08-25 18:33:07.494,Bob,Download,88.57,47.21,46,304
1741,2026-08-25 18:32:58.819,Hannah,Login,8.7,37.45,433,200
1742,2026-08-25 18:32:53.618,Fiona,Purchase,68.24,46.49,318,200
1743,2026-08-25 18:32:36.210,Bob,Login,79.81,49.96,252,200
1744,2026-08-25 18:33:18.078,Ian,View,30.5,54.91,150,200
1745,2026-08-25 18:32:32.744,Alice,Download,93.54,60.58,80,200
1746,2026-08-25 18:32:36.246,Julia,Download,9.64,29.78,11,400
1747,2026-08-25 18:33:02.463,Ian,Search,26.47,67.7,370,200
1748,2026-08-25 18:32:52.002,Alice,Logout,82.51,78.76,74,400
1749,2026-08-25 18:33:07.764,George,Search,33.43,20.1,273,500
1750,2026-08-25 18:33:27.044,George,View,9.31,20.98,196,304
1751,2026-08-25 18:32:50.314,Charlie,Download,62.03,53.82,232,304
1752,2026-08-25 18:33:37.638,Alice,Upload,55.21,53.76,47,200
1753,2026-08-25 18:32:38.083,Diana,Search,85.88,70.81,366,404
1754,2026-08-25 18:33:14.930,George,Download,12.64,67.42,405,201
1755,2026-08-25 18:32:59.169,Alice,Download,35.98,73.95,77,404
1756,2026-08-25 18:32:53.926,Charlie,View,13.3,43.73,315,304
1757,2026-08-25 18:33:37.873,Charlie,Login,36.3,68.93,383,200
1758,2026-08-25 18:33:08.034,George,Purchase,47.07,34.27,369,404
1759,2026-08-25 18:33:18.618,Hannah,Upload,89.34,55.27,260,200
1760,2026-08-25 18:33:41.534,Hannah,Download,7.86,64.77,104,304
1761,2026-08-25 18:32:59.319,Fiona,Login,18.08,61.52,422,200
1762,2026-08-25 18:32:43.486,Julia,Upload,7.72,71.66,23,500
1763,2026-08-25 18:33:32.866,Hannah,Search,20.19,65.42,295,200
1764,2026-08-25 18:33:15.270,Alice,Upload,91.35,55.42,219,200
1765,2026-08-25 18:33:02.949,Bob,Upload,32.82,78.09,93,404
1766,2026-08-25 18:33:11.806,Evan,Logout,12.75,45.09,337,200
1767,2026-08-25 18:32:43.566,Ian,Purchase,42.91,85.63,440,304
1768,2026-08-25 18:33:04.798,Charlie,Login,85.9,45.41,312,200
1769,2026-08-25 18:33:18.978,Evan,Upload,51.47,61.14,403,500
1770,2026-08-25 18:32:48.924,Charlie,Search,84.77,76.62,439,200
1771,2026-08-25 18:33:08.424,Bob,Download,40.87,26.01,116,304
1772,2026-08-25 18:33:06.682,Diana,Purchase,80.87,71.16,236,200
1773,2026-08-25 18:33:04.938,Diana,Purchase,30.68,70.02,394,200
1774,2026-08-25 18:32:33.034,Evan,View,64.1,68.24,10,201
1775,2026-08-25 18:32:43.694,Diana,Search,39.6,40.29,313,400
1776,2026-08-25 18:33:33.438,Hannah,View,52.88,32.48,226,304
1777,2026-08-25 18:33:35.259,Bob,Logout,40.47,41.25,127,200
1778,2026-08-25 18:33:05.078,Evan,Search,41.93,32.75,240,200
1779,2026-08-25 18:33:24.675,Evan,Purchase,40.84,87.43,250,200
1780,2026-08-25 18:32:40.214,Evan,Download,40.71,39.7,238,304
1781,2026-08-25 18:32:52.695,Evan,Login,44.44,31.02,230,400
1782,2026-08-25 18:32:36.678,Bob,Purchase,25.64,23.2,319,200
1783,2026-08-25 18:33:24.831,Evan,Upload,19.95,82.75,216,200
1784,2026-08-25 18:33:10.598,Charlie,Purchase,16.07,60.15,260,200
1785,2026-08-25 18:33:32.049,Julia,Purchase,7.25,54.18,235,400
1786,2026-08-25 18:32:52.800,George,Purchase,80.24,84.07,271,200
1787,2026-08-25 18:32:40.312,Diana,Login,77.76,50.99,214,304
1788,2026-08-25 18:33:12.510,Fiona,Login,69.53,43.86,273,200
1789,2026-08-25 18:33:19.698,Charlie,Login,30.48,20.54,174,304
1790,2026-08-25 18:32:34.984,Diana,Upload,35.03,80.3,401,404
1791,2026-08-25 18:33:35.889,Fiona,Upload,6.28,81.29,447,200
1792,2026-08-25 18:33:07.262,Julia,Upload,83.42,73.0,96,400
1793,2026-08-25 18:32:38.603,Hannah,Upload,90.67,44.8,441,200
1794,2026-08-25 18:32:36.822,Evan,View,15.41,56.84,62,201
1795,2026-08-25 18:33:16.324,Hannah,Purchase,8.32,51.27,84,500
1796,2026-08-25 18:32:42.234,Ian,Upload,66.92,89.02,329,200
1797,2026-08-25 18:32:54.828,Evan,Logout,15.67,35.05,150,200
1798,2026-08-25 18:33:32.608,Bob,View,39.0,51.79,228,404
1799,2026-08-25 18:32:51.274,Charlie,Logout,7.13,28.03,112,400
1800,2026-08-25 18:32:36.894,Diana,Search,14.25,48.78,170,200
1801,2026-08-25 18:33:30.936,Charlie,Logout,67.21,79.43,402,400
1802,2026-08-25 18:32:51.334,Bob,Logout,81.05,43.71,145,200
1803,2026-08-25 18:33:32.823,Alice,Purchase,14.74,52.89,312,201
1804,2026-08-25 18:33:05.806,Bob,View,55.37,42.67,122,304
1805,2026-08-25 18:32:47.784,Fiona,Purchase,57.72,72.75,54,200
1806,2026-08-25 18:33:04.056,Hannah,Logout,30.77,80.16,277,200
1807,2026-08-25 18:32:51.434,Fiona,Purchase,63.08,72.85,162,200
1808,2026-08-25 18:32:35.182,Ian,Purchase,59.53,88.61,239,200
1809,2026-08-25 18:33:13.182,Ian,Logout,62.3,60.89,386,404
1810,2026-08-25 18:33:40.364,Evan,Search,72.37,34.41,340,500
1811,2026-08-25 18:33:15.057,Hannah,Download,33.7,46.75,404,200
1812,2026-08-25 18:33:11.466,Fiona,Search,12.36,86.73,243,304
1813,2026-08-25 18:33:13.310,George,Purchase,45.01,53.07,160,200
1814,2026-08-25 18:32:58.830,Bob,Download,94.73,62.19,42,400
1815,2026-08-25 18:33:11.559,George,Search,11.48,23.08,122,200
1816,2026-08-25 18:33:44.278,Fiona,Search,41.74,47.77,13,200
1817,2026-08-25 18:33:46.144,Hannah,Login,93.55,45.8,122,304
1818,2026-08-25 18:32:48.018,Evan,Search,91.37,29.34,138,200
1819,2026-08-25 18:32:53.493,Julia,Login,46.25,52.35,342,200
1820,2026-08-25 18:32:35.314,Evan,Download,25.01,45.94,426,500
1821,2026-08-25 18:33:26.313,Julia,Upload,22.89,64.12,176,201
1822,2026-08-25 18:32:40.802,Charlie,View,11.14,24.82,168,201
1823,2026-08-25 18:33:28.214,Diana,Download,16.64,38.97,266,304
1824,2026-08-25 18:33:30.078,Ian,Search,13.69,20.49,21,400
1825,2026-08-25 18:33:00.919,Fiona,Upload,53.12,68.26,284,500
1826,2026-08-25 18:33:39.290,George,Download,74.63,54.08,304,200
1827,2026-08-25 18:32:50.007,Ian,Upload,33.41,82.01,115,304
1828,2026-08-25 18:33:02.822,Alice,Login,7.8,53.89,343,200
1829,2026-08-25 18:33:41.257,Julia,Search,31.44,32.98,261,200
1830,2026-08-25 18:33:26.664,Evan,Download,5.18,41.85,352,400
1831,2026-08-25 18:33:35.858,Hannah,View,73.0,52.13,335,500
1832,2026-08-25 18:33:15.750,Fiona,Search,82.05,60.7,84,200
1833,2026-08-25 18:32:55.620,Ian,Download,81.98,53.8,93,400
1834,2026-08-25 18:33:10.314,Alice,Upload,49.31,61.5,147,400
1835,2026-08-25 18:32:44.654,Bob,Purchase,77.61,70.4,124,200
1836,2026-08-25 18:33:25.062,George,Download,66.92,50.0,53,200
1837,2026-08-25 18:32:59.382,Evan,Download,59.62,34.25,154,400
1838,2026-08-25 18:33:28.814,Alice,Upload,22.92,37.33,288,201
1839,2026-08-25 18:32:59.430,Evan,Login,64.7,60.29,224,200
1840,2026-08-25 18:33:32.574,Ian,Logout,6.03,58.88,428,500
1841,2026-08-25 18:32:35.545,Alice,Search,83.43,26.65,18,201
1842,2026-08-25 18:33:41.868,Ian,Search,93.72,75.05,364,201
1843,2026-08-25 18:33:05.055,Charlie,Login,43.67,46.11,397,400
1844,2026-08-25 18:33:43.806,Hannah,Login,88.15,43.42,111,200
1845,2026-08-25 18:33:43.854,Diana,Download,75.51,65.7,196,400
1846,2026-08-25 18:33:01.444,Julia,Logout,78.38,46.21,187,200
1847,2026-08-25 18:33:36.562,Bob,Logout,56.05,68.28,296,200
1848,2026-08-25 18:33:36.606,Evan,View,72.36,43.65,180,500
1849,2026-08-25 18:32:37.482,Fiona,Logout,71.45,83.24,266,304
1850,2026-08-25 18:33:16.344,Diana,Download,11.15,35.04,120,200
1851,2026-08-25 18:33:20.079,Alice,Login,22.22,26.26,430,404
1852,2026-08-25 18:33:21.966,Bob,Download,5.02,74.81,154,404
1853,2026-08-25 18:32:37.530,Hannah,Purchase,5.54,27.67,21,200
1854,2026-08-25 18:33:07.206,Bob,Login,28.62,89.72,421,400
1855,2026-08-25 18:33:40.624,Julia,Upload,56.37,68.66,401,400
1856,2026-08-25 18:32:59.838,Alice,Download,33.58,32.81,64,500
1857,2026-08-25 18:33:09.147,Julia,Purchase,34.65,66.13,254,201
1858,2026-08-25 18:32:41.306,Hannah,View,70.73,27.87,224,500
1859,2026-08-25 18:32:59.910,Ian,View,59.52,34.46,387,200
1860,2026-08-25 18:32:46.914,Julia,Search,53.64,64.27,181,201
1861,2026-08-25 18:32:48.792,Evan,Purchase,53.21,59.31,447,200
1862,2026-08-25 18:33:24.188,Bob,Search,24.75,35.68,98,201
1863,2026-08-25 18:33:27.951,Evan,Search,20.93,51.77,84,200
1864,2026-08-25 18:33:44.766,George,Logout,70.8,84.44,222,200
1865,2026-08-25 18:33:41.084,Hannah,Logout,7.06,54.58,216,404
1866,2026-08-25 18:33:26.202,Hannah,Purchase,80.15,38.86,25,200
1867,2026-08-25 18:33:00.102,Bob,Logout,13.39,27.86,85,201
1868,2026-08-25 18:32:52.654,Julia,Purchase,94.18,88.92,182,500
1869,2026-08-25 18:33:18.840,Alice,View,69.57,64.96,425,500
1870,2026-08-25 18:32:35.864,Ian,Upload,44.86,58.21,167,400
1871,2026-08-25 18:32:56.456,Charlie,Purchase,7.72,78.68,201,201
1872,2026-08-25 18:33:02.094,Fiona,Login,35.48,26.64,69,304
1873,2026-08-25 18:33:30.214,Evan,View,48.5,36.21,287,200
1874,2026-08-25 18:33:37.750,Charlie,Upload,42.31,88.01,323,201
1875,2026-08-25 18:33:19.044,Hannah,View,19.27,61.47,320,200
1876,2026-08-25 18:33:07.822,Evan,Upload,88.14,73.3,16,201
1877,2026-08-25 18:33:11.604,Julia,Purchase,39.54,26.92,51,200
1878,2026-08-25 18:33:37.926,Fiona,Upload,58.5,36.13,388,500
1879,2026-08-25 18:32:45.358,George,Search,89.91,56.17,253,200
1880,2026-08-25 18:33:15.454,Fiona,Download,65.54,73.06,341,400
1881,2026-08-25 18:33:23.010,Ian,Upload,33.12,49.11,211,200
